dealer_id,month,model_wise_cr,sales_advisor_cr,market_share,ssi,csat,monthly_sales,booking_pipeline,accessories_per_car,monthly_accessories_sales,cptv,tat_complaint_resolution,composite_score
D043,2024-12-01,48.3,37.6,18.2,94.0,4.0,36,21,4174.0,100183.0,1.2,6.9,51.7
D044,2023-01-01,21.0,16.3,21.1,76.0,3.1,157,84,3672.0,387797.0,2.4,5.8,37.4
D044,2023-02-01,21.1,16.5,21.2,76.0,3.1,158,88,3703.0,391056.0,2.5,5.9,37.5
D044,2023-03-01,23.5,18.3,23.6,80.0,3.2,176,120,4114.0,434405.0,2.9,6.5,41.7
D044,2023-04-01,21.1,16.5,21.2,82.0,3.2,158,115,4271.0,391020.0,3.1,6.8,39.3
D044,2023-05-01,20.2,15.7,20.3,79.0,3.2,151,98,3864.0,373551.0,2.9,6.5,37.3
D044,2023-06-01,21.6,16.8,21.7,79.0,3.2,161,104,3780.0,399147.0,2.9,6.6,38.8
D044,2023-07-01,20.6,16.1,20.7,78.0,3.1,154,95,3615.0,381701.0,2.9,6.6,36.9
D044,2023-08-01,20.8,16.2,20.9,79.0,3.2,156,100,3647.0,385158.0,3.0,6.8,37.7
D044,2023-09-01,22.8,17.8,22.9,82.0,3.3,171,126,3991.0,421436.0,3.4,7.3,41.1
D044,2023-10-01,26.4,20.6,26.5,83.0,3.3,197,149,3978.0,487728.0,3.5,7.5,45.4
D044,2023-11-01,22.1,17.2,22.2,77.0,3.1,165,96,3271.0,408243.0,3.0,6.8,37.8
D044,2023-12-01,20.9,16.3,21.0,81.0,3.2,156,111,3659.0,386428.0,3.4,7.5,37.8
D044,2024-01-01,18.1,14.1,18.2,77.0,3.1,135,80,3171.0,334868.0,3.0,7.0,33.1
D044,2024-02-01,19.3,15.1,19.4,80.0,3.2,145,97,3384.0,357317.0,3.3,7.5,35.6
D044,2024-03-01,16.8,13.1,16.8,76.0,3.1,125,68,2936.0,310059.0,3.0,7.0,31.1
D044,2024-04-01,16.9,13.1,16.9,79.0,3.2,126,82,3183.0,311935.0,3.4,7.6,32.1
D044,2024-05-01,15.5,12.1,15.6,78.0,3.1,116,72,3038.0,286506.0,3.3,7.5,29.9
D044,2024-06-01,18.6,14.5,18.7,81.0,3.2,139,98,3256.0,343872.0,3.7,8.0,34.3
D044,2024-07-01,16.6,13.0,16.7,78.0,3.1,124,77,2915.0,307780.0,3.4,7.7,30.9
D044,2024-08-01,17.2,13.4,17.3,80.0,3.2,129,87,3016.0,318483.0,3.6,8.1,32.3
D044,2024-09-01,17.6,13.7,17.7,81.0,3.2,132,94,3089.0,326164.0,3.8,8.4,32.9
D044,2024-10-01,21.8,17.0,21.9,82.0,3.2,163,118,3052.0,403249.0,3.9,8.5,37.9
D044,2024-11-01,22.7,17.7,22.9,83.0,3.3,170,127,3053.0,420945.0,4.0,8.7,39.5
D044,2024-12-01,14.5,11.3,14.6,77.0,3.1,108,64,2540.0,268214.0,3.5,8.0,27.7
D045,2023-01-01,49.0,38.3,6.7,83.0,2.9,57,39,2124.0,70089.0,4.1,2.4,40.2
D045,2023-02-01,51.0,39.8,7.0,84.0,3.0,59,43,2209.0,72891.0,4.3,2.4,41.8
D045,2023-03-01,47.4,37.0,6.5,82.0,2.9,55,36,2054.0,67785.0,4.0,2.3,39.2
D045,2023-04-01,44.2,34.5,6.1,84.0,2.9,51,36,2168.0,63226.0,4.2,2.4,37.8
D045,2023-05-01,45.1,35.2,6.2,85.0,3.0,52,38,2228.0,64444.0,4.3,2.4,38.8
D045,2023-06-01,42.2,32.9,5.8,78.0,2.8,49,26,1827.0,60295.0,3.5,2.2,35.2
D045,2023-07-01,50.8,39.6,7.0,84.0,3.0,59,42,2201.0,72619.0,4.3,2.4,41.7
D045,2023-08-01,42.4,33.1,5.8,78.0,2.8,49,26,1837.0,60620.0,3.6,2.2,35.2
D045,2023-09-01,42.0,32.8,5.8,78.0,2.8,49,26,1820.0,60049.0,3.5,2.2,35.2
D045,2023-10-01,63.8,49.8,8.8,85.0,3.0,74,55,2260.0,91176.0,4.4,2.5,49.1
D045,2023-11-01,58.8,45.9,8.1,79.0,2.8,68,39,1891.0,84037.0,3.7,2.2,44.5
D045,2023-12-01,43.1,33.6,5.9,79.0,2.8,50,28,1865.0,61541.0,3.6,2.2,35.9
D045,2024-01-01,45.4,35.4,6.2,80.0,2.9,53,32,1965.0,64836.0,3.8,2.3,37.7
D045,2024-02-01,45.2,35.2,6.2,80.0,2.9,52,32,1957.0,64580.0,3.8,2.2,37.6
D045,2024-03-01,50.0,39.0,6.9,84.0,2.9,58,41,2163.0,71395.0,4.2,2.4,41.0
D045,2024-04-01,44.9,35.0,6.2,84.0,2.9,52,37,2173.0,64149.0,4.2,2.4,38.2
D045,2024-05-01,44.3,34.6,6.1,82.0,2.9,51,34,2075.0,63327.0,4.0,2.3,37.5
D045,2024-06-01,50.8,39.6,7.0,84.0,3.0,59,42,2200.0,72588.0,4.3,2.4,41.7
D045,2024-07-01,43.6,34.0,6.0,79.0,2.8,50,29,1888.0,62299.0,3.7,2.2,36.1
D045,2024-08-01,43.2,33.7,5.9,79.0,2.8,50,28,1871.0,61753.0,3.6,2.2,36.0
D045,2024-09-01,49.9,38.9,6.8,84.0,2.9,58,41,2159.0,71251.0,4.2,2.4,40.9
D045,2024-10-01,49.7,38.7,6.8,78.0,2.8,58,30,1794.0,70964.0,3.5,2.1,39.3
D045,2024-11-01,64.5,50.3,8.9,83.0,2.9,75,51,2097.0,92190.0,4.1,2.3,48.8
D045,2024-12-01,46.4,36.2,6.4,81.0,2.9,54,34,2010.0,66320.0,3.9,2.3,38.4
D046,2023-01-01,40.7,31.7,14.9,91.0,3.4,115,62,8119.0,628403.0,2.7,3.3,51.3
D046,2023-02-01,49.7,38.8,18.2,99.0,3.6,141,103,9920.0,767810.0,3.3,3.7,61.5
D046,2023-03-01,42.1,32.9,15.4,93.0,3.4,119,68,8406.0,650587.0,2.8,3.3,53.0
D046,2023-04-01,37.9,29.6,13.9,93.0,3.4,107,64,8591.0,585681.0,2.8,3.4,50.0
D046,2023-05-01,41.6,32.4,15.2,97.0,3.5,118,81,9422.0,642093.0,3.1,3.6,54.4
D046,2023-06-01,50.3,39.3,18.4,99.0,3.6,143,106,10044.0,777397.0,3.3,3.7,62.0
D046,2023-07-01,43.5,34.0,15.9,94.0,3.4,123,75,8686.0,672304.0,2.9,3.4,54.4
D046,2023-08-01,44.4,34.6,16.2,94.0,3.4,126,79,8856.0,685459.0,2.9,3.4,55.2
D046,2023-09-01,48.4,37.7,17.7,98.0,3.5,137,97,9646.0,746614.0,3.2,3.6,59.8
D046,2023-10-01,61.9,48.3,22.6,99.0,3.6,175,130,9983.0,955386.0,3.3,3.7,70.6
D046,2023-11-01,54.7,42.7,20.0,94.0,3.4,155,95,8726.0,844659.0,2.9,3.4,62.7
D046,2023-12-01,50.5,39.4,18.5,100.0,3.6,143,107,10082.0,780334.0,3.3,3.7,62.5
D046,2024-01-01,44.6,34.8,16.3,95.0,3.5,126,80,8895.0,688510.0,2.9,3.5,56.0
D046,2024-02-01,42.5,33.1,15.5,93.0,3.4,120,70,8472.0,655770.0,2.8,3.4,53.3
D046,2024-03-01,41.9,32.7,15.3,92.0,3.4,119,67,8356.0,646773.0,2.8,3.3,52.5
D046,2024-04-01,45.7,35.7,16.7,98.0,3.5,129,91,9607.0,706023.0,3.2,3.6,57.7
D046,2024-05-01,43.6,34.0,15.9,98.0,3.6,123,89,9766.0,673409.0,3.2,3.7,56.6
D046,2024-06-01,45.9,35.8,16.8,96.0,3.5,130,86,9159.0,708871.0,3.0,3.5,57.3
D046,2024-07-01,43.4,33.9,15.9,94.0,3.4,123,74,8660.0,670275.0,2.9,3.4,54.3
D046,2024-08-01,48.1,37.5,17.6,97.0,3.5,136,96,9586.0,741944.0,3.2,3.6,59.2
D046,2024-09-01,48.1,37.5,17.6,97.0,3.5,136,96,9591.0,742366.0,3.2,3.6,59.2
D046,2024-10-01,50.6,39.4,18.5,91.0,3.4,143,76,8068.0,780614.0,2.7,3.3,58.5
D046,2024-11-01,56.6,44.1,20.7,98.0,3.5,160,114,9684.0,873559.0,3.2,3.6,65.9
D046,2024-12-01,48.9,38.2,17.9,98.0,3.6,139,100,9760.0,755418.0,3.2,3.7,60.6
D047,2023-01-01,39.9,31.1,10.1,75.0,3.6,72,40,6949.0,329386.0,5.0,2.2,40.4
D047,2023-02-01,45.4,35.4,11.5,79.0,3.7,81,56,7901.0,374497.0,5.6,2.4,45.2
D047,2023-03-01,46.9,36.6,11.8,80.0,3.7,84,60,8171.0,387299.0,5.8,2.5,46.3
D047,2023-04-01,39.6,30.9,10.0,78.0,3.7,71,47,7727.0,327154.0,5.5,2.4,41.2
D047,2023-05-01,41.9,32.6,10.6,78.0,3.7,75,50,7743.0,345455.0,5.5,2.4,42.7
D047,2023-06-01,40.7,31.7,10.3,76.0,3.6,73,42,7083.0,335736.0,5.1,2.3,41.0
D047,2023-07-01,42.1,32.8,10.6,77.0,3.6,76,46,7329.0,347397.0,5.2,2.3,42.2
D047,2023-08-01,44.1,34.4,11.1,78.0,3.7,79,52,7670.0,363567.0,5.5,2.4,44.0
D047,2023-09-01,40.1,31.3,10.1,75.0,3.6,72,40,6985.0,331083.0,5.0,2.2,40.5
D047,2023-10-01,62.3,48.6,15.7,82.0,3.8,112,84,8528.0,514389.0,6.1,2.5,56.9
D047,2023-11-01,54.3,42.3,13.7,77.0,3.6,98,60,7382.0,448085.0,5.3,2.3,49.9
D047,2023-12-01,42.0,32.7,10.6,77.0,3.6,75,46,7308.0,346405.0,5.2,2.3,42.1
D047,2024-01-01,48.3,37.7,12.2,81.0,3.8,87,64,8405.0,398374.0,6.0,2.5,47.8
D047,2024-02-01,47.6,37.2,12.0,81.0,3.8,86,62,8295.0,393168.0,5.9,2.5,47.4
D047,2024-03-01,43.4,33.9,11.0,78.0,3.7,78,50,7565.0,358587.0,5.4,2.3,43.7
D047,2024-04-01,40.7,31.7,10.3,79.0,3.7,73,51,8000.0,335735.0,5.7,2.4,42.1
D047,2024-05-01,35.0,27.3,8.8,75.0,3.6,63,34,6920.0,289123.0,4.9,2.2,37.3
D047,2024-06-01,41.7,32.6,10.5,76.0,3.6,75,45,7269.0,344534.0,5.2,2.3,41.7
D047,2024-07-01,43.1,33.6,10.9,77.0,3.6,77,49,7496.0,355289.0,5.3,2.3,42.9
D047,2024-08-01,41.2,32.1,10.4,76.0,3.6,74,43,7169.0,339791.0,5.1,2.3,41.4
D047,2024-09-01,40.8,31.8,10.3,76.0,3.6,73,42,7098.0,336448.0,5.1,2.3,41.1
D047,2024-10-01,51.9,40.5,13.1,79.0,3.7,93,63,7855.0,428622.0,5.6,2.4,49.2
D047,2024-11-01,51.5,40.2,13.0,75.0,3.6,93,53,7045.0,425086.0,5.0,2.2,47.8
D047,2024-12-01,48.4,37.7,12.2,81.0,3.8,87,65,8427.0,399417.0,6.0,2.5,47.8
D048,2023-01-01,38.0,29.7,31.0,89.0,3.3,212,158,5063.0,583285.0,5.0,8.2,52.9
D048,2023-02-01,36.5,28.5,29.8,87.0,3.3,204,144,4864.0,560373.0,4.8,8.0,50.9
D048,2023-03-01,36.2,28.3,29.5,87.0,3.3,202,142,4827.0,556024.0,4.8,7.9,50.6
D048,2023-04-01,30.5,23.8,24.9,86.0,3.3,170,114,4687.0,468300.0,4.7,7.8,44.5
D048,2023-05-01,34.6,27.0,28.2,89.0,3.3,193,145,5103.0,530802.0,5.1,8.2,49.3
D048,2023-06-01,36.4,28.4,29.6,87.0,3.3,203,143,4845.0,558151.0,4.8,7.9,50.7
D048,2023-07-01,35.0,27.3,28.5,86.0,3.2,195,130,4656.0,536415.0,4.6,7.8,48.7
D048,2023-08-01,37.2,29.0,30.3,88.0,3.3,208,151,4958.0,571192.0,4.9,8.1,51.8
D048,2023-09-01,31.5,24.6,25.7,82.0,3.1,176,98,4195.0,483225.0,4.2,7.3,43.8
D048,2023-10-01,41.4,32.3,33.7,87.0,3.3,231,160,4782.0,635198.0,4.8,7.9,55.7
D048,2023-11-01,36.5,28.4,29.7,82.0,3.1,203,112,4151.0,559345.0,4.1,7.2,48.7
D048,2023-12-01,36.4,28.4,29.6,87.0,3.3,203,143,4842.0,557773.0,4.8,7.9,50.7
D048,2024-01-01,32.4,25.3,26.4,83.0,3.2,181,107,4321.0,497821.0,4.3,7.4,45.4
D048,2024-02-01,35.4,27.6,28.8,86.0,3.3,197,134,4714.0,543099.0,4.7,7.8,49.4
D048,2024-03-01,37.8,29.5,30.8,88.0,3.3,211,156,5031.0,579612.0,5.0,8.1,52.4
D048,2024-04-01,28.2,22.0,23.0,83.0,3.2,157,91,4263.0,432951.0,4.2,7.4,41.2
D048,2024-05-01,26.9,21.0,21.9,82.0,3.1,150,83,4168.0,413210.0,4.2,7.3,39.2
D048,2024-06-01,30.7,24.0,25.0,81.0,3.1,171,92,4093.0,471482.0,4.1,7.2,42.7
D048,2024-07-01,30.9,24.1,25.2,82.0,3.1,172,93,4121.0,474696.0,4.1,7.2,43.2
D048,2024-08-01,33.8,26.3,27.5,84.0,3.2,188,119,4499.0,518238.0,4.5,7.6,46.9
D048,2024-09-01,32.9,25.6,26.8,84.0,3.2,183,111,4377.0,504185.0,4.4,7.5,46.0
D048,2024-10-01,48.3,37.7,39.3,88.0,3.3,269,196,4980.0,740759.0,5.0,8.1,62.9
D048,2024-11-01,45.2,35.3,36.8,85.0,3.2,252,166,4607.0,693612.0,4.6,7.7,58.6
D048,2024-12-01,31.1,24.2,25.3,82.0,3.1,173,95,4137.0,476568.0,4.1,7.2,43.4
D049,2023-01-01,42.2,32.9,25.8,71.0,4.6,75,44,2098.0,100686.0,4.8,3.9,45.0
D049,2023-02-01,47.7,37.2,29.1,75.0,4.8,85,61,2371.0,113800.0,5.6,4.3,50.0
D049,2023-03-01,46.8,36.5,28.5,74.0,4.8,83,59,2324.0,111553.0,5.7,4.4,48.9
D049,2023-04-01,38.6,30.1,23.6,71.0,4.6,68,41,2039.0,92108.0,5.1,4.1,42.0
D049,2023-05-01,39.2,30.6,23.9,72.0,4.7,69,46,2114.0,93449.0,5.5,4.3,42.6
D049,2023-06-01,37.3,29.1,22.8,69.0,4.5,66,36,1854.0,88980.0,5.0,4.1,40.1
D049,2023-07-01,38.8,30.2,23.7,71.0,4.6,69,41,1927.0,92492.0,5.3,4.3,41.8
D049,2023-08-01,35.7,27.8,21.8,69.0,4.5,63,33,1774.0,85152.0,5.0,4.2,38.9
D049,2023-09-01,41.5,32.4,25.3,74.0,4.8,74,51,2063.0,99019.0,6.0,4.7,44.5
D049,2023-10-01,46.7,36.4,28.5,72.0,4.7,83,54,1945.0,111366.0,5.9,4.6,47.3
D049,2023-11-01,43.5,34.0,26.6,70.0,4.6,77,45,1781.0,103862.0,5.6,4.5,44.3
D049,2023-12-01,41.5,32.4,25.3,75.0,4.8,74,55,2061.0,98925.0,6.6,5.0,44.0
D049,2024-01-01,32.4,25.3,19.8,69.0,4.5,57,29,1609.0,77248.0,5.3,4.4,36.0
D049,2024-02-01,28.2,22.0,23.1,74.0,4.7,50,46,1879.0,90208.0,6.4,5.0,35.8
D049,2024-03-01,36.3,28.3,22.2,73.0,4.7,64,43,1806.0,86678.0,6.4,5.0,39.4
D049,2024-04-01,33.8,26.4,20.6,75.0,4.8,60,44,1892.0,80662.0,6.9,5.2,38.0
D049,2024-05-01,27.2,21.2,16.6,70.0,4.6,48,26,1540.0,64938.0,5.8,4.7,32.3
D049,2024-06-01,34.2,26.7,20.8,73.0,4.7,60,40,1698.0,81501.0,6.6,5.1,37.5
D049,2024-07-01,30.5,23.8,18.6,70.0,4.6,54,31,1517.0,72795.0,6.1,4.9,34.2
D049,2024-08-01,34.1,26.6,20.8,74.0,4.8,60,43,1695.0,81338.0,7.0,5.4,37.5
D049,2024-09-01,33.7,26.3,20.5,74.0,4.8,60,42,1672.0,80276.0,7.2,5.5,37.0
D049,2024-10-01,35.5,27.7,21.7,69.0,4.5,63,33,1355.0,84684.0,6.0,5.0,37.0
D049,2024-11-01,45.0,35.1,27.5,76.0,4.8,80,60,1665.0,107417.0,7.6,5.8,45.1
D049,2024-12-01,20.6,16.1,17.7,72.0,4.7,36,32,1439.0,69064.0,6.8,5.4,28.7
D050,2023-01-01,43.6,34.0,5.6,100.0,4.7,128,94,3295.0,233287.0,1.4,1.1,57.6
D050,2023-02-01,38.4,30.0,4.9,95.0,4.5,113,71,2907.0,205807.0,1.3,1.0,51.8
D050,2023-03-01,41.1,32.0,5.2,98.0,4.7,121,85,3109.0,220082.0,1.4,1.1,55.2
D050,2023-04-01,34.9,27.2,4.5,96.0,4.6,103,65,2847.0,186956.0,1.3,1.1,50.1
D050,2023-05-01,35.7,27.8,4.6,97.0,4.6,105,69,2873.0,191189.0,1.4,1.1,50.8
D050,2023-06-01,36.3,28.3,4.6,95.0,4.6,107,68,2749.0,194631.0,1.4,1.1,50.6
D050,2023-07-01,32.8,25.6,4.2,92.0,4.4,96,52,2481.0,175656.0,1.3,1.1,46.5
D050,2023-08-01,32.4,25.2,4.1,92.0,4.4,95,52,2448.0,173341.0,1.3,1.1,46.2
D050,2023-09-01,37.7,29.4,4.8,99.0,4.7,111,79,2851.0,201818.0,1.6,1.2,52.9
D050,2023-10-01,43.8,34.1,5.6,95.0,4.5,129,79,2512.0,234474.0,1.4,1.2,54.8
D050,2023-11-01,35.9,28.0,4.6,92.0,4.4,106,56,2281.0,192522.0,1.3,1.1,48.4
D050,2023-12-01,35.3,27.6,4.5,98.0,4.7,104,73,2673.0,189252.0,1.6,1.3,50.9
D050,2024-01-01,36.5,28.5,4.7,100.0,4.7,108,81,2763.0,195633.0,1.7,1.3,52.3
D050,2024-02-01,35.6,27.8,4.5,100.0,4.7,105,78,2693.0,190664.0,1.7,1.3,51.6
D050,2024-03-01,31.3,24.4,4.0,96.0,4.6,92,59,2369.0,167694.0,1.6,1.2,47.1
D050,2024-04-01,27.5,21.5,3.5,96.0,4.6,81,53,2358.0,147514.0,1.6,1.3,44.7
D050,2024-05-01,24.4,19.0,3.1,94.0,4.5,72,42,2162.0,130684.0,1.5,1.2,41.7
D050,2024-06-01,32.3,25.2,4.1,99.0,4.7,95,69,2447.0,173257.0,1.8,1.4,48.9
D050,2024-07-01,31.0,24.2,4.0,98.0,4.7,91,64,2343.0,165884.0,1.8,1.4,47.7
D050,2024-08-01,29.5,23.0,3.8,97.0,4.6,87,59,2233.0,158088.0,1.7,1.4,46.1
D050,2024-09-01,26.7,20.8,3.4,94.0,4.5,78,47,2018.0,142841.0,1.6,1.3,42.9
D050,2024-10-01,33.4,26.1,4.3,96.0,4.6,98,63,2053.0,178899.0,1.7,1.4,48.2
D050,2024-11-01,32.1,25.0,4.1,94.0,4.5,94,56,1922.0,171689.0,1.6,1.3,46.3
D050,2024-12-01,26.2,20.4,3.3,96.0,4.6,77,50,1980.0,140178.0,1.8,1.4,43.3
D051,2023-01-01,25.5,19.9,16.1,96.0,3.4,19,22,1982.0,35674.0,2.2,3.8,37.3
D051,2023-02-01,40.9,31.9,15.3,95.0,3.4,30,20,1889.0,33996.0,2.1,3.8,44.2
D051,2023-03-01,34.9,27.2,13.1,90.0,3.3,26,13,1610.0,28972.0,1.9,3.5,39.1
D051,2023-04-01,20.3,15.8,11.7,90.0,3.3,15,12,1588.0,25964.0,1.9,3.6,31.6
D051,2023-05-01,31.3,24.4,11.7,91.0,3.3,23,13,1603.0,26032.0,2.0,3.7,37.0
D051,2023-06-01,26.3,20.5,15.3,97.0,3.5,19,22,1887.0,33964.0,2.4,4.2,37.6
D051,2023-07-01,16.3,12.7,12.3,90.0,3.3,12,13,1516.0,27291.0,2.0,3.7,29.7
D051,2023-08-01,35.3,27.5,13.2,93.0,3.4,26,16,1630.0,29347.0,2.2,4.0,40.0
D051,2023-09-01,33.5,26.1,12.6,92.0,3.3,25,14,1548.0,27860.0,2.2,4.0,38.2
D051,2023-10-01,40.1,31.3,15.0,91.0,3.3,29,17,1503.0,33339.0,2.2,4.0,41.8
D051,2023-11-01,48.3,37.7,18.1,97.0,3.5,36,26,1704.0,40153.0,2.5,4.4,48.7
D051,2023-12-01,32.3,25.2,12.1,92.0,3.3,24,14,1490.0,26815.0,2.3,4.2,37.3
D051,2024-01-01,30.7,23.9,11.5,91.0,3.3,22,13,1417.0,25503.0,2.2,4.1,36.2
D051,2024-02-01,20.9,16.3,13.4,98.0,3.5,15,19,1655.0,29788.0,2.7,4.6,34.1
D051,2024-03-01,32.9,25.6,12.3,95.0,3.4,24,16,1518.0,27329.0,2.5,4.5,38.5
D051,2024-04-01,30.1,23.5,11.3,98.0,3.5,22,16,1601.0,25009.0,2.8,4.8,37.6
D051,2024-05-01,23.4,18.3,8.8,89.0,3.3,17,9,1248.0,19468.0,2.2,4.2,31.2
D051,2024-06-01,16.8,13.1,10.1,90.0,3.3,12,10,1243.0,22379.0,2.3,4.3,28.6
D051,2024-07-01,30.1,23.5,11.3,95.0,3.4,22,15,1389.0,24994.0,2.6,4.7,36.6
D051,2024-08-01,28.0,21.8,10.5,93.0,3.4,20,13,1293.0,23277.0,2.5,4.6,34.9
D051,2024-09-01,31.3,24.4,11.8,98.0,3.5,23,17,1447.0,26048.0,2.9,5.1,38.0
D051,2024-10-01,39.2,30.6,14.7,97.0,3.5,29,21,1402.0,32573.0,3.0,5.1,42.3
D051,2024-11-01,32.3,25.2,12.1,91.0,3.3,24,14,1161.0,26882.0,2.5,4.7,36.4
D051,2024-12-01,26.7,20.8,10.0,94.0,3.4,19,13,1234.0,22211.0,2.8,5.0,33.8
D052,2023-01-01,59.5,46.4,12.8,72.0,4.2,32,23,2227.0,40093.0,1.0,8.1,48.8
D052,2023-02-01,48.9,38.2,10.5,66.0,3.9,26,14,1832.0,32968.0,0.8,7.2,40.7
D052,2023-03-01,58.8,45.9,12.6,72.0,4.1,32,23,2202.0,39642.0,1.0,8.0,48.1
D052,2023-04-01,44.8,35.0,9.6,67.0,4.0,24,13,1887.0,30204.0,0.9,7.3,39.0
D052,2023-05-01,52.4,40.9,11.2,72.0,4.2,28,21,2261.0,35309.0,1.0,8.2,45.0
D052,2023-06-01,49.8,38.8,10.7,67.0,3.9,27,14,1862.0,33525.0,0.8,7.3,41.4
D052,2023-07-01,59.7,46.6,12.8,72.0,4.2,32,23,2235.0,40236.0,1.0,8.1,48.9
D052,2023-08-01,55.5,43.3,11.9,70.0,4.1,30,20,2076.0,37373.0,0.9,7.7,45.9
D052,2023-09-01,48.8,38.1,10.5,66.0,3.9,26,14,1827.0,32890.0,0.8,7.2,40.6
D052,2023-10-01,70.0,57.3,15.7,72.0,4.1,40,28,2211.0,49465.0,1.0,8.0,55.1
D052,2023-11-01,70.0,55.3,15.2,69.0,4.1,38,25,2049.0,47770.0,0.9,7.7,53.7
D052,2023-12-01,59.6,46.5,12.8,72.0,4.2,32,23,2232.0,40176.0,1.0,8.1,48.9
D052,2024-01-01,49.9,38.9,10.7,67.0,3.9,27,15,1867.0,33611.0,0.8,7.3,41.5
D052,2024-02-01,60.3,47.0,12.9,72.0,4.2,32,24,2257.0,40619.0,1.0,8.1,49.3
D052,2024-03-01,59.5,46.4,12.7,72.0,4.2,32,23,2225.0,40055.0,1.0,8.1,48.8
D052,2024-04-01,54.4,42.4,11.7,72.0,4.1,29,21,2211.0,36651.0,1.0,8.0,45.7
D052,2024-05-01,51.7,40.3,11.1,71.0,4.1,28,19,2141.0,34851.0,1.0,7.9,44.0
D052,2024-06-01,55.7,43.4,11.9,70.0,4.1,30,20,2084.0,37518.0,0.9,7.8,46.0
D052,2024-07-01,53.0,41.3,11.4,69.0,4.0,28,17,1983.0,35697.0,0.9,7.5,43.9
D052,2024-08-01,55.8,43.5,12.0,70.0,4.1,30,20,2088.0,37592.0,0.9,7.8,46.1
D052,2024-09-01,51.7,40.3,11.1,68.0,4.0,28,16,1935.0,34828.0,0.9,7.4,43.0
D052,2024-10-01,64.4,50.2,13.8,68.0,4.0,35,20,1946.0,43375.0,0.9,7.4,49.8
D052,2024-11-01,61.7,48.1,13.2,68.0,4.0,33,20,1967.0,41580.0,0.9,7.5,48.3
D052,2024-12-01,59.5,46.4,12.8,72.0,4.2,32,23,2228.0,40105.0,1.0,8.1,48.8
D053,2023-01-01,34.9,27.2,20.3,71.0,4.1,74,51,3132.0,133426.0,3.0,2.1,42.0
D053,2023-02-01,32.9,25.6,19.1,69.0,4.0,69,44,2945.0,125478.0,2.8,2.0,39.7
D053,2023-03-01,35.2,27.4,20.5,71.0,4.1,74,52,3155.0,134408.0,3.0,2.1,42.2
D053,2023-04-01,33.3,26.0,19.4,71.0,4.1,70,50,3169.0,127252.0,3.0,2.1,40.9
D053,2023-05-01,27.3,21.3,15.9,67.0,3.9,58,32,2739.0,104328.0,2.6,1.9,34.8
D053,2023-06-01,35.8,27.9,20.8,72.0,4.1,76,54,3209.0,136702.0,3.0,2.1,43.0
D053,2023-07-01,33.0,25.8,19.2,69.0,4.0,70,45,2961.0,126138.0,2.8,2.0,39.8
D053,2023-08-01,29.9,23.4,17.4,67.0,3.9,63,34,2685.0,114360.0,2.5,1.9,36.8
D053,2023-09-01,35.1,27.4,20.4,71.0,4.1,74,52,3146.0,134034.0,3.0,2.1,42.1
D053,2023-10-01,35.9,28.0,20.9,67.0,3.9,76,40,2666.0,137214.0,2.5,1.9,41.0
D053,2023-11-01,44.2,34.5,25.7,69.0,4.0,94,60,2977.0,168744.0,2.8,2.0,47.9
D053,2023-12-01,31.6,24.6,18.4,68.0,4.0,67,40,2832.0,120645.0,2.7,2.0,38.5
D053,2024-01-01,35.1,27.4,20.4,71.0,4.1,74,52,3144.0,133952.0,3.0,2.1,42.1
D053,2024-02-01,36.4,28.4,21.2,72.0,4.2,77,56,3266.0,139133.0,3.1,2.1,43.7
D053,2024-03-01,29.3,22.9,17.1,66.0,3.9,62,32,2631.0,112068.0,2.5,1.9,36.0
D053,2024-04-01,32.6,25.4,19.0,71.0,4.1,69,49,3181.0,124495.0,3.0,2.1,40.4
D053,2024-05-01,29.0,22.6,16.9,70.0,4.0,61,39,2982.0,110635.0,2.8,2.0,37.2
D053,2024-06-01,30.1,23.4,17.5,67.0,3.9,64,34,2695.0,114787.0,2.6,1.9,36.8
D053,2024-07-01,35.3,27.5,20.6,71.0,4.1,75,52,3166.0,134880.0,3.0,2.1,42.3
D053,2024-08-01,36.1,28.2,21.0,72.0,4.1,76,55,3238.0,137958.0,3.1,2.1,43.1
D053,2024-09-01,30.2,23.6,17.6,67.0,3.9,64,35,2708.0,115365.0,2.6,1.9,36.9
D053,2024-10-01,46.6,36.4,27.1,71.0,4.1,99,70,3184.0,178133.0,3.0,2.1,50.6
D053,2024-11-01,42.5,33.2,24.7,71.0,4.1,90,62,3126.0,162366.0,3.0,2.1,47.5
D053,2024-12-01,29.3,22.9,17.1,66.0,3.9,62,32,2631.0,112060.0,2.5,1.9,36.0
D054,2023-01-01,54.5,42.5,21.8,68.0,3.6,148,101,4836.0,414922.0,5.8,4.5,49.7
D054,2023-02-01,48.9,38.1,19.6,65.0,3.5,132,76,4335.0,371926.0,5.2,4.2,44.7
D054,2023-03-01,52.2,40.7,20.9,67.0,3.5,141,91,4632.0,397439.0,5.5,4.4,47.5
D054,2023-04-01,46.2,36.1,18.5,65.0,3.5,125,72,4324.0,351715.0,5.2,4.2,42.8
D054,2023-05-01,48.9,38.2,19.6,67.0,3.6,133,88,4750.0,372345.0,5.7,4.5,45.4
D054,2023-06-01,53.4,41.7,21.4,67.0,3.6,145,96,4738.0,406525.0,5.7,4.5,48.7
D054,2023-07-01,54.1,42.2,21.6,68.0,3.6,146,99,4794.0,411336.0,5.7,4.5,49.4
